image_path,label,temp,hum,gas,color_r,color_g,color_b
split_dataset\train\FreshTomato\freshTomato (239).png,3,22.212312840774324,59.06500834457481,63.327058638580475,187.91549301208585,191.94716965951932,148.0621549361278
split_dataset\train\FreshTomato\freshTomato (24).jpg,3,22.31359515045534,61.15877301459957,49.453634907286975,201.57627017122525,198.78167311489187,117.77250738503912
split_dataset\train\FreshTomato\freshTomato (24).png,3,21.210313739208505,59.14037107211381,67.48732307768867,188.6535651999367,200.18771528587348,105.39073976611301
split_dataset\train\FreshTomato\freshTomato (240).jpg,3,21.921511622228245,55.50675871672707,73.99093483512672,164.69885358483435,174.71846046366534,125.45375966376623
split_dataset\train\FreshTomato\freshTomato (242).jpg,3,22.724438657183313,60.30431709116069,44.570663402361305,183.52240520267165,195.29472067275583,109.3475582715831
split_dataset\train\FreshTomato\freshTomato (242).png,3,21.848120872957757,56.30483787994062,89.08681577176131,223.67238027840443,165.47744551405177,121.39992016484422
split_dataset\train\FreshTomato\freshTomato (243).jpg,3,25.15234697002294,47.27383241050676,66.93307774621873,158.56404050979498,186.0659315178455,118.14284369177756
split_dataset\train\FreshTomato\freshTomato (243).png,3,23.34134434091367,55.514739604234876,40.26165896937937,188.15211096307502,178.9347358753043,151.85609047971164
split_dataset\train\FreshTomato\freshTomato (244).jpg,3,25.481103930650864,55.70805157101359,73.42235090330793,142.53532718382144,177.9056525880126,134.0017931733046
split_dataset\train\FreshTomato\freshTomato (245).jpg,3,22.107359906618317,52.760112370673156,58.666900451750365,248.6345235918164,115.56505281909247,97.2215285701671
split_dataset\train\FreshTomato\freshTomato (245).png,3,23.327381815686266,53.12595339880406,77.17497501512315,162.6905649591942,139.77862503987427,117.0596766711185
split_dataset\train\FreshTomato\freshTomato (246).jpg,3,23.063868090284675,57.10195743447279,28.609458865467424,183.92874808518675,164.8899203018006,117.84843676065266
split_dataset\train\FreshTomato\freshTomato (246).png,3,23.965819142445014,58.14300223105452,67.9098618673616,166.43373161307142,119.97003713353038,128.92236884764503
split_dataset\train\FreshTomato\freshTomato (247).jpg,3,23.711627419570473,48.02488171004697,61.16502094942133,185.39772333686534,149.34588611367076,142.97285869578337
split_dataset\train\FreshTomato\freshTomato (247).png,3,23.599698061692497,48.98516369467255,64.40208933406267,198.61269963879644,153.16307336796103,125.23228021761018
split_dataset\train\FreshTomato\freshTomato (248).jpg,3,23.48942491277609,55.11109516721535,67.23215236677694,185.42324506087456,158.09897086722737,134.38182704675987
split_dataset\train\FreshTomato\freshTomato (248).png,3,21.635907679600347,54.60714703868047,40.142347281872624,170.05875308311496,145.37856387853716,120.63184307674577
split_dataset\train\FreshTomato\freshTomato (249).jpg,3,21.96636337868212,53.90885107176193,53.28080834764851,220.50192301699207,161.60987625633894,101.09648603205126
split_dataset\train\FreshTomato\freshTomato (25).png,3,22.30190637544599,53.08765665968706,68.81116365716498,182.74240525817265,165.6853681039692,108.79303204004187
split_dataset\train\FreshTomato\freshTomato (250).jpg,3,22.601547787770617,51.11074480600401,64.98001535275377,191.82059117509638,167.19463524375013,124.30729930517397
split_dataset\train\FreshTomato\freshTomato (250).png,3,22.87484034939585,55.584560922670114,44.494919330374984,175.4397114328699,197.9257507428897,144.0418798425318
split_dataset\train\FreshTomato\freshTomato (251).jpg,3,22.468033633079596,47.78328997688059,61.07774144489518,170.8708698611743,183.51961207369882,106.62142835067765
split_dataset\train\FreshTomato\freshTomato (251).png,3,23.113142937829593,54.197233709740296,65.11976637510074,179.11900711034966,190.52912888833905,115.51453167672173
split_dataset\train\FreshTomato\freshTomato (252).jpg,3,24.282863254584015,55.31623282146546,85.74491853047066,182.86518095986108,196.0550871382363,118.63291488289276
split_dataset\train\FreshTomato\freshTomato (252).png,3,22.39379996836214,57.046284799040855,52.312008716566105,224.206649632379,173.30518870773696,117.45291995769075
split_dataset\train\FreshTomato\freshTomato (254).png,3,23.564606825400542,56.33789890277295,79.98910116478103,172.51197958161,176.88857051827435,104.30380462937228
split_dataset\train\FreshTomato\freshTomato (255).jpg,3,23.41482220049452,46.90592202384015,53.61906818742318,185.03161806279869,194.80046089399386,109.5058316437166
split_dataset\train\FreshTomato\freshTomato (255).png,3,23.080865124577368,59.354983909801966,66.063760195838,154.30931086779253,149.60333308380828,114.11587831336497
split_dataset\train\FreshTomato\freshTomato (256).jpg,3,20.255547305307747,56.464393711822204,54.424722837041045,170.6522030142476,178.43724493467897,117.29863686747011
split_dataset\train\FreshTomato\freshTomato (256).png,3,21.337015045517226,61.879380977211966,74.11378244689355,208.75216515710537,173.36423097030382,132.94963180244102
split_dataset\train\FreshTomato\freshTomato (257).jpg,3,23.745583298336875,57.46885513625354,58.10301236614561,176.1994836606958,184.82870668875867,101.10329094656896
split_dataset\train\FreshTomato\freshTomato (257).png,3,22.462303724001263,57.3090040518844,72.79511361780303,147.6783757081792,179.57027124651003,109.63446442797093
split_dataset\train\FreshTomato\freshTomato (258).jpg,3,22.566495052568264,56.0179779124509,65.48274541890767,172.97129346565944,160.88038974207203,120.07971947875663
split_dataset\train\FreshTomato\freshTomato (258).png,3,23.1042594376736,48.78719864403256,56.28359575275911,199.40118665774705,218.72022857668534,145.73557918664656
split_dataset\train\FreshTomato\freshTomato (259).png,3,26.02920460686259,53.593312146940654,38.423934708978344,194.17439969719175,144.675572593317,87.43743483610659
split_dataset\train\FreshTomato\freshTomato (26).jpg,3,21.572527531284873,65.86755307320462,79.85366164777753,182.692268492297,200.97410990616467,118.39429941454421
split_dataset\train\FreshTomato\freshTomato (26).png,3,22.80063556704126,51.89505114625654,71.67589852938362,184.89093995271415,173.9974162543869,131.69811952173876
split_dataset\train\FreshTomato\freshTomato (260).jpg,3,23.249949498699827,58.27473858146331,49.122266709687324,197.27949910940353,145.88909256179818,117.6455813782502
split_dataset\train\FreshTomato\freshTomato (260).png,3,25.739156120330115,50.24046489531981,55.741931228653115,202.35832857788887,169.695803654931,129.18087172339352
split_dataset\train\FreshTomato\freshTomato (261).jpg,3,22.79188457331186,51.90046085771661,77.20046127932893,168.97664126004486,179.7712233728167,131.03057320586782
split_dataset\train\FreshTomato\freshTomato (261).png,3,22.500728523127567,56.39176263054436,73.29934898970609,214.34726365291,185.23633065243374,147.16608365262633
split_dataset\train\FreshTomato\freshTomato (262).jpg,3,24.538081865740235,52.59633242595555,48.126533559438315,190.59012811707387,183.3636019599346,128.42891848955566
split_dataset\train\FreshTomato\freshTomato (262).png,3,23.11748356179735,55.5322068516216,85.73612386397204,222.49263116051884,168.48923704186208,146.31715171760092
split_dataset\train\FreshTomato\freshTomato (263).png,3,23.060639692756897,57.3238261559485,74.17966716600478,194.52127911881144,156.17588588982224,114.88480679727168
split_dataset\train\FreshTomato\freshTomato (264).jpg,3,23.591145858335253,55.448123347604614,103.60882352558579,197.1536395908516,162.87683099170653,110.82592903325244
split_dataset\train\FreshTomato\freshTomato (266).jpg,3,23.063604449062527,60.16454056948259,44.49696344682165,202.87513026082243,146.56982823372647,151.29903884535156
split_dataset\train\FreshTomato\freshTomato (266).png,3,25.07354729098125,56.2085474231599,96.61576915446336,181.62324841309797,159.31686679064546,120.12336715434506
split_dataset\train\FreshTomato\freshTomato (267).jpg,3,23.494570518482597,59.396947307817896,66.38750762972867,173.4154253923046,181.8711927534979,119.58096836800068
split_dataset\train\FreshTomato\freshTomato (269).jpg,3,22.809067357442814,55.12775968049105,56.27018428642522,140.75196243013573,140.03312527083892,90.18330489718517
split_dataset\train\FreshTomato\freshTomato (270).jpg,3,22.67988153583367,56.382869209901706,84.1807628373722,200.43828599892078,155.72327547207732,109.65982197717334
split_dataset\train\FreshTomato\freshTomato (270).png,3,22.91096053736308,53.1703832698121,77.3428278391898,184.62211904795566,175.15738667027637,124.75091240730129
split_dataset\train\FreshTomato\freshTomato (271).jpg,3,22.01305783827982,54.2419178591529,75.16317306702452,189.27142379488788,179.3774389030179,98.81817202055761
split_dataset\train\FreshTomato\freshTomato (271).png,3,23.550792429355624,51.21354023137529,89.47604069587021,205.4682037379283,218.57864902070094,143.95323248555812
split_dataset\train\FreshTomato\freshTomato (272).jpg,3,23.624434428301576,53.58093290028408,58.356132923237524,202.9353573022509,190.3082223922965,113.09507983012386
split_dataset\train\FreshTomato\freshTomato (272).png,3,21.34670225428351,57.30393871237544,57.78521225115878,190.56185481972344,179.80351011104327,121.70100556833815
split_dataset\train\FreshTomato\freshTomato (273).jpg,3,23.87794818408021,58.444845376347864,93.92285113945233,209.28743160474983,172.5632976575999,122.26688899780864
split_dataset\train\FreshTomato\freshTomato (273).png,3,21.922529012719842,52.2591100698986,39.32331947653094,198.5957625956972,166.7454620257255,143.36286840718458
split_dataset\train\FreshTomato\freshTomato (274).png,3,23.34640598262008,56.689705917001504,47.21470756646434,189.57655446610573,152.54700765681915,97.7065954663673
split_dataset\train\FreshTomato\freshTomato (275).jpg,3,22.5829486635899,51.88872272304665,87.92523780735657,172.33310632855915,143.84307555711135,131.47599956476
split_dataset\train\FreshTomato\freshTomato (275).png,3,24.011386507419505,53.37012035286202,70.3522660427413,198.64603468927098,154.10382071913443,111.19449584235277
split_dataset\train\FreshTomato\freshTomato (276).jpg,3,23.78452755680756,62.50806075315083,90.79772409277503,166.8466554289564,171.10238509529154,153.85385656585115
split_dataset\train\FreshTomato\freshTomato (276).png,3,24.11641571689222,54.3664483019565,106.60760820872846,191.57363091724923,154.5957583001513,120.81406367398449
split_dataset\train\FreshTomato\freshTomato (279).JPG,3,24.379389863573497,52.583576017481285,84.46717300762286,170.80278647967944,194.79877095724217,136.0256757935557
split_dataset\train\FreshTomato\freshTomato (279).png,3,25.315304967552276,56.078836691116145,59.669685360068286,165.39146530566327,171.60763882786722,132.8200409246193
split_dataset\train\FreshTomato\freshTomato (280).jpg,3,22.054706677858302,52.81029856310876,68.94948831986403,193.67617560614931,173.92649451581198,124.15695258653233
split_dataset\train\FreshTomato\freshTomato (280).png,3,22.57820466918017,55.921353423395445,38.279300453424995,177.0507318626016,171.59557082218973,83.02849806340369
split_dataset\train\FreshTomato\freshTomato (281).jpg,3,23.42792128233289,55.002391776575465,69.34473951879842,204.84001150043474,163.72678703779764,100.0097758788368
split_dataset\train\FreshTomato\freshTomato (281).png,3,24.12106907038918,54.80987742394134,76.3311645935954,159.41453068393608,140.7450538087813,84.87059600671995
split_dataset\train\FreshTomato\freshTomato (282).png,3,22.382498528799044,53.88633721435055,92.82538041832808,179.18965989721858,201.01171131670745,138.10704445846403
split_dataset\train\FreshTomato\freshTomato (284).png,3,23.118062880437712,53.95513665183079,25.42790432319495,194.38068379294867,170.1861045466174,110.10002584199458
split_dataset\train\FreshTomato\freshTomato (285).png,3,23.47554142635297,53.64646572971634,65.60906930549007,176.62622894094864,167.47591108510684,120.37805391967326
split_dataset\train\FreshTomato\freshTomato (286).png,3,24.36163468603246,53.32378204238533,38.85005065193788,176.12619248230325,171.4653412747258,72.76000122852477
split_dataset\train\FreshTomato\freshTomato (289).png,3,22.76032781934282,56.92073539023105,48.10121965820175,205.35563433467092,190.521913474522,131.0878735864182
split_dataset\train\FreshTomato\freshTomato (29).jpg,3,23.34052959401862,48.64296580499336,82.17548353453779,183.69485865398795,188.72652689277413,124.55788928214085
split_dataset\train\FreshTomato\freshTomato (29).png,3,22.86747546581554,53.9713007949234,56.57947891014219,201.82733161178803,158.19898545192748,142.82257239203372
split_dataset\train\FreshTomato\freshTomato (290).png,3,22.640799121007745,54.81097748476997,75.0741018970331,230.4103436427498,144.23669394906773,111.50495183316943
split_dataset\train\FreshTomato\freshTomato (291).png,3,21.45726063603578,58.52486988236763,69.37284981990489,193.224464010946,178.10676214889665,97.06484537735246
split_dataset\train\FreshTomato\freshTomato (292).png,3,23.284650316652264,51.46127154605739,65.2665427078123,175.45222151582786,159.05871368364566,97.81211998354631
split_dataset\train\FreshTomato\freshTomato (293).png,3,22.62429500406597,47.68899917517099,51.03436149913199,176.55465100945094,180.2780223690419,131.57678960026706
split_dataset\train\FreshTomato\freshTomato (294).png,3,23.962215739060102,57.42057868745804,50.86353695930366,149.78027423575992,141.81978647766346,131.47877125476322
split_dataset\train\FreshTomato\freshTomato (295).png,3,22.65995368832227,57.74249843990141,51.00101407213988,188.36690167357912,180.1438519075472,91.45863668205102
split_dataset\train\FreshTomato\freshTomato (296).png,3,23.137211208356952,46.63567967395166,44.52988533847334,195.7059944087834,156.1593338826127,120.24489469895666
split_dataset\train\FreshTomato\freshTomato (298).png,3,22.4144927849562,46.8113619967181,64.24178011061139,171.47001125051673,156.46357499518126,122.89567895279211
split_dataset\train\FreshTomato\freshTomato (299).png,3,23.731561658099725,56.24511176871893,95.16906124787504,188.61736151811022,194.82019283561766,124.25597633737799
split_dataset\train\FreshTomato\freshTomato (3).jpg,3,23.839825716327233,53.830794952742245,52.32463851456461,187.02743075481496,164.64128113710808,135.25729188791425
split_dataset\train\FreshTomato\freshTomato (3).png,3,23.182640204791966,63.87980294352654,61.01161508485056,221.52911974712066,168.00890065038547,134.5495579907428
split_dataset\train\FreshTomato\freshTomato (30).jpg,3,22.97608380769716,59.810167373772494,67.18286156449022,193.2194334982597,164.42773949939192,124.64059379598372
split_dataset\train\FreshTomato\freshTomato (30).png,3,23.966803050036173,55.68125796398526,39.13796658010783,188.87982540885997,150.23748112077794,138.87217217299695
split_dataset\train\FreshTomato\freshTomato (301).png,3,22.94714266872602,59.66074351069175,52.20777996336473,175.10977396299086,160.93540787063188,106.5016151233394
split_dataset\train\FreshTomato\freshTomato (304).png,3,24.183122622245257,58.434156173961846,58.79151373182716,189.34816777545402,163.5203947755704,118.04996119408133
split_dataset\train\FreshTomato\freshTomato (305).png,3,23.428015771898554,48.80715211293878,59.6920429962031,173.21867724507237,180.77126092330147,129.4449306285652
split_dataset\train\FreshTomato\freshTomato (306).png,3,26.46142585115733,59.69723559031491,68.95328401814632,203.8840723342939,163.7366889186219,141.16752500408833
split_dataset\train\FreshTomato\freshTomato (307).png,3,23.601958142190437,60.241154140459834,74.51756627064297,185.5312039862536,157.6917548630378,151.99581674274208
split_dataset\train\FreshTomato\freshTomato (308).png,3,23.668761651288396,58.434741202705474,83.93828090096743,179.13083720652878,173.5585613165583,120.55866822652816
split_dataset\train\FreshTomato\freshTomato (31).jpg,3,22.650659672049798,57.17580358073797,51.515765183161946,199.0805093084915,166.27749539454192,115.81999406733681
split_dataset\train\FreshTomato\freshTomato (310).png,3,23.092697515723334,60.210752185882164,78.83928568720891,215.61449579081045,193.58876506904463,119.83702073783365
split_dataset\train\FreshTomato\freshTomato (313).png,3,21.9925795625966,59.70963973411202,62.66432320428634,182.5274282476864,154.47293086004044,138.77872935086975
split_dataset\train\FreshTomato\freshTomato (314).png,3,23.009565156504788,51.23551477759877,66.50808348051416,195.58047664902585,186.67309267551133,104.79995535084748
split_dataset\train\FreshTomato\freshTomato (316).png,3,25.668621661496676,53.27194038959275,85.5486191275688,227.98634840500338,163.15300652688907,118.61106206614355
split_dataset\train\FreshTomato\freshTomato (318).png,3,22.798651942633224,53.19707952479186,54.2415861124866,182.72306494463731,138.3498431451047,119.94364793030202
split_dataset\train\FreshTomato\freshTomato (319).png,3,23.32184867096208,53.49556039908866,58.35102715280609,187.19269450750136,188.1310904606626,129.093769080149
split_dataset\train\FreshTomato\freshTomato (32).jpg,3,22.423675572845557,52.96418514159565,69.14144930941558,195.80070734834672,173.44619487193836,120.41930671360113
split_dataset\train\FreshTomato\freshTomato (32).png,3,23.16720905884231,57.40187954526816,70.27029278276385,170.25156118219437,187.9304079196703,115.41478645297187
split_dataset\train\FreshTomato\freshTomato (320).png,3,23.60942862531555,56.80287576397996,79.37425447520894,208.0800814746599,168.60244362230364,102.82618014451572
split_dataset\train\FreshTomato\freshTomato (321).png,3,21.961226389987797,50.59002057165672,82.87300885087477,201.7905640202004,184.25132780568802,132.92627942836847
split_dataset\train\FreshTomato\freshTomato (322).png,3,22.253092924154032,55.05175339621227,50.002598325159894,186.43611907565167,185.7181040428842,146.29682758500434
split_dataset\train\FreshTomato\freshTomato (33).jpg,3,23.3128272683058,49.7731626190547,74.68495986324865,198.06948500981494,167.26431121012547,112.16374765146736
split_dataset\train\FreshTomato\freshTomato (33).png,3,22.28743548817354,56.12861112362544,50.00732705611197,195.491934124005,155.61091662346362,110.48285796736215
split_dataset\train\FreshTomato\freshTomato (34).jpg,3,23.370079169935007,52.52019975485711,52.160723596682196,170.94938365708828,174.1135024930891,130.24621586276032
split_dataset\train\FreshTomato\freshTomato (35).jpg,3,21.25659969769703,62.31999904055927,63.730839653437016,220.77989088313313,125.6631699452798,111.70766514434042
split_dataset\train\FreshTomato\freshTomato (35).png,3,23.936319202101735,53.37971147543816,56.55961453348888,202.92691877678993,193.72153175149822,118.99121267403986
split_dataset\train\FreshTomato\freshTomato (36).png,3,23.600320045967834,63.26508448799912,76.56091924633361,192.9112583077452,195.46799278324576,109.90137381783225
split_dataset\train\FreshTomato\freshTomato (38).png,3,22.776953659203127,52.64594230393973,30.010708677807507,211.24635257662055,205.45675767032185,122.81173666357667
split_dataset\train\FreshTomato\freshTomato (39).jpg,3,23.59814631838218,50.52227834283501,76.1679011338625,159.32687179641752,177.5045340840795,110.15726479723428
split_dataset\train\FreshTomato\freshTomato (4).jpg,3,22.293550728204615,56.9216606539447,66.83251184630562,185.29044318869563,180.0388077342158,121.82063494860674
split_dataset\train\FreshTomato\freshTomato (4).png,3,23.18780839898864,55.07131061533598,83.5090537940604,207.46404994432058,190.1380144915266,124.25879930978495
split_dataset\train\FreshTomato\freshTomato (40).jpg,3,22.53878945797829,55.539720600623745,41.11590652078339,160.1090234859693,144.213428038348,148.11579999316507
split_dataset\train\FreshTomato\freshTomato (40).png,3,21.973445430275103,60.45815331937293,50.6998173713369,179.28676457006543,169.30505875314918,104.9043525023626
split_dataset\train\FreshTomato\freshTomato (42).jpg,3,23.14617171672281,54.186472576125716,58.032332942213564,213.6221357213738,186.89482583197875,114.846060117135
split_dataset\train\FreshTomato\freshTomato (42).png,3,22.92687438163765,54.7949741999366,39.70087301861045,193.85702512821968,200.4002114140811,159.25889865067785
split_dataset\train\FreshTomato\freshTomato (43).jpg,3,22.335106905684906,52.4442314614385,74.88340427006004,219.7789523608522,190.91624145366796,118.8821102626716
split_dataset\train\FreshTomato\freshTomato (43).png,3,24.813331511285654,56.47148702918183,56.02356112743126,163.7179195909531,178.63510729817347,132.77997025273638
split_dataset\train\FreshTomato\freshTomato (45).png,3,22.5931774439634,54.50787712582414,35.16018852840136,180.1585851670374,169.83316567966088,118.82514905812201
split_dataset\train\FreshTomato\freshTomato (46).jpg,3,23.60810266145933,62.75006827665547,62.837275606800404,192.7253464556876,164.06730049755856,109.23486429063095
split_dataset\train\FreshTomato\freshTomato (46).png,3,21.192481069869906,48.090045887984495,74.56956560756942,185.99383888216593,160.6154437245048,113.32489174469949
split_dataset\train\FreshTomato\freshTomato (47).png,3,23.19042229940661,53.454199030579865,67.06620707393103,193.97537319338954,171.10757662057887,140.3287308534236
split_dataset\train\FreshTomato\freshTomato (48).jpg,3,24.777065189598236,62.639324588049334,59.09727514004323,166.97436132430153,161.45473586047552,127.24721658218841
split_dataset\train\FreshTomato\freshTomato (48).png,3,22.420525139292216,54.1760367258226,97.00164899057903,193.32193638732542,167.2753114628125,137.82404205986353
split_dataset\train\FreshTomato\freshTomato (49).jpg,3,23.76606049070676,53.804465490359696,41.51726781901978,187.1310809979216,193.53505809094835,117.295051162387
split_dataset\train\FreshTomato\freshTomato (49).png,3,23.091512158167458,58.64984805192427,70.42675305990215,192.8096677883598,184.60691712104318,111.72468146291617
split_dataset\train\FreshTomato\freshTomato (5).png,3,23.318698802158327,53.730237560411375,77.56790971540282,198.10296109571075,158.88228737843644,152.71462686953754
split_dataset\train\FreshTomato\freshTomato (50).jpg,3,21.337136255329742,51.909302269079404,54.28884337635514,218.21566822404907,187.33356894088217,121.89571251791669
split_dataset\train\FreshTomato\freshTomato (51).png,3,21.917281192641084,55.99048472820852,88.98886335247602,150.4949543557396,157.89811826133518,113.02542280935226
split_dataset\train\FreshTomato\freshTomato (52).jpg,3,22.668152703730765,50.185226862379466,78.30422532687433,202.6381113322641,176.34280955317038,107.91640340342681
split_dataset\train\FreshTomato\freshTomato (52).png,3,20.471795678881488,51.73874929634724,56.155711444767725,191.50417981621987,176.1365332469745,145.30959966636692
split_dataset\train\FreshTomato\freshTomato (53).png,3,20.77701521323945,52.340316146817706,72.48317416753036,207.91150003659942,179.99404256473713,116.42724232567998
split_dataset\train\FreshTomato\freshTomato (54).jpg,3,23.094120173030046,57.72468043316851,82.5877261525144,230.7477657548163,185.2904459378327,134.0017500934047
split_dataset\train\FreshTomato\freshTomato (54).png,3,24.825796572830374,61.14766155843648,68.20579413003084,178.1727118898993,217.98693799330897,108.3628151204247
split_dataset\train\FreshTomato\freshTomato (55).png,3,23.247313121547208,56.12553182858225,46.22050303195933,186.28889028240334,201.55359772675672,133.07863379497329
split_dataset\train\FreshTomato\freshTomato (56).png,3,22.791064361870905,53.08643974402683,103.04831616733965,236.0746624222112,160.61206502231084,132.80639967462847
split_dataset\train\FreshTomato\freshTomato (58).jpg,3,23.808537020875914,53.05301729091024,105.32578302291523,176.90856223120994,167.99639166551492,135.3632583786367
split_dataset\train\FreshTomato\freshTomato (59).jpg,3,25.12466318264431,54.97310973672674,69.22413649483701,200.2703139518062,149.87478334509274,96.94062786164073
split_dataset\train\FreshTomato\freshTomato (59).png,3,23.427459583505765,51.74034812531771,77.69243433578393,210.16037179184272,136.68234136289522,96.48469750309266
split_dataset\train\FreshTomato\freshTomato (6).jpg,3,21.68236418161228,49.69385090221897,67.01347054689145,175.16470185621216,174.69524752678402,110.56126955694438
split_dataset\train\FreshTomato\freshTomato (60).png,3,24.635089516306884,54.95950323011194,64.32502486626495,154.25077784009466,154.42873926835193,114.89256861447211
split_dataset\train\FreshTomato\freshTomato (61).jpg,3,21.777697600962387,54.49205284049938,47.234844024120974,200.70693131680787,183.01469471407012,137.84994229516224
split_dataset\train\FreshTomato\freshTomato (61).png,3,22.356287511799465,56.88030144370739,58.93324569455305,205.37165102369914,186.6301000398971,137.73581158853037
split_dataset\train\FreshTomato\freshTomato (62).jpg,3,23.689560073962266,54.78491809636926,67.77409205481395,184.26659171885353,145.71842600301574,126.03738221651433
split_dataset\train\FreshTomato\freshTomato (63).png,3,23.536706388517953,55.494155083815386,88.6815063219112,146.40154533230543,164.95799738943379,97.12786748286823
split_dataset\train\FreshTomato\freshTomato (64).jpg,3,23.663119311068247,51.31018676215903,63.32189218549533,207.22169641091878,168.4535971580214,142.96824105915448
split_dataset\train\FreshTomato\freshTomato (64).png,3,21.58410369401101,50.706970732485615,78.05614246420207,200.2073760451984,169.0096555310311,133.87452814536323
split_dataset\train\FreshTomato\freshTomato (65).jpg,3,20.92108334924905,55.21673442259312,76.27186346673376,187.68286254165653,150.41801007510603,137.19950971773574
split_dataset\train\FreshTomato\freshTomato (66).jpg,3,22.836720221701807,53.61288736394906,62.880966442699986,194.86236841330222,158.79737531086968,107.25023880399701
split_dataset\train\FreshTomato\freshTomato (67).jpg,3,20.360542134184207,52.701693635225425,60.46642398394841,192.13941404365664,188.90485215548352,108.8423918669743
split_dataset\train\FreshTomato\freshTomato (67).png,3,23.023652480183294,54.32282723653791,51.49507345776251,163.39271242840707,188.65426495521376,128.1691881578283
split_dataset\train\FreshTomato\freshTomato (68).jpg,3,23.69238436264986,62.35120912527247,61.51312827323637,209.70538335111544,161.30332143818006,115.90967998326886
split_dataset\train\FreshTomato\freshTomato (69).png,3,21.136135716824295,52.717031067549044,51.75907354327438,225.06615694486797,196.321384928773,120.0489522019639
split_dataset\train\FreshTomato\freshTomato (7).jpg,3,24.722833151159865,52.27252744268226,81.22312732987837,195.1620348481141,158.4738705013745,142.44044196457446
split_dataset\train\FreshTomato\freshTomato (7).png,3,22.266352481564653,49.70034177068739,50.14947537637835,187.9077105594017,162.25760920269667,110.05865790510194
split_dataset\train\FreshTomato\freshTomato (70).png,3,23.408862645388652,49.60366655390225,70.86233782738164,165.58632381183642,169.30876795541127,93.58788990894054
split_dataset\train\FreshTomato\freshTomato (71).jpg,3,24.008340167676046,54.088836272259336,53.08024855975626,193.10019144160566,175.64757070670862,145.09823461531965
split_dataset\train\FreshTomato\freshTomato (72).jpg,3,21.68879992136773,59.54905222724346,57.477845331184,169.12186454623452,173.59650838755272,127.97303352935474
split_dataset\train\FreshTomato\freshTomato (72).png,3,25.343355490936876,50.17137942113801,76.68444066623218,191.22788952132504,139.4090159157466,113.10453356717767
split_dataset\train\FreshTomato\freshTomato (73).jpg,3,23.662078412499785,50.39855007558335,55.99072296075663,170.99076714987334,182.85218198480737,94.61809593613108
split_dataset\train\FreshTomato\freshTomato (73).png,3,23.043096150420787,57.59562560226565,54.00184959204319,228.24260566471898,143.98157135044804,120.41190006712984
split_dataset\train\FreshTomato\freshTomato (74).jpg,3,24.8314317868976,57.73885062501398,46.77734073954946,178.13284832255334,174.2933217208435,111.54991731429189
split_dataset\train\FreshTomato\freshTomato (75).png,3,21.355576020549698,54.477813096699215,76.63319700074723,191.05004154973219,172.0526568663862,122.55647603109843
split_dataset\train\FreshTomato\freshTomato (76).jpg,3,21.429060490331374,61.825535268950716,88.83158428574934,181.2667885905834,172.2986732267442,121.68206953794608
split_dataset\train\FreshTomato\freshTomato (76).png,3,23.041964199990836,63.5220889110843,54.62107166434254,203.28381831986917,177.42279894545925,122.25302535052617
split_dataset\train\FreshTomato\freshTomato (77).jpg,3,22.15649775668851,56.223604890037095,70.70095081687171,179.63964011060824,153.58853602185133,137.59376428305046
split_dataset\train\FreshTomato\freshTomato (77).png,3,20.703744927340445,53.19137801118721,79.51085092205068,182.2320405363352,156.75147366206838,128.53877329543434
split_dataset\train\FreshTomato\freshTomato (79).jpg,3,22.32267298495453,55.53541285513704,86.83701511643959,175.6620724874369,146.72993889761295,128.11092568580366
split_dataset\train\FreshTomato\freshTomato (8).jpg,3,22.16204175725863,50.23606450119162,68.48834884571073,163.34983752763782,181.8677605628272,133.18889312639874
split_dataset\train\FreshTomato\freshTomato (80).jpg,3,22.45954274293624,51.64653746290205,66.37419241942297,188.06835019689157,172.7336929712581,154.9327546766275
split_dataset\train\FreshTomato\freshTomato (80).png,3,21.35825391678066,56.82169317443704,87.00095201565988,212.28930621730518,208.77208299335493,136.4332983025842
split_dataset\train\FreshTomato\freshTomato (81).jpg,3,22.51987253605796,57.83660159636602,88.75216501696636,175.7329786157263,201.35863326016698,104.43974926884763
split_dataset\train\FreshTomato\freshTomato (81).png,3,23.95107852493191,57.788919115059954,38.157872323890075,187.17013401805252,152.53465959558793,154.06462938933544
split_dataset\train\FreshTomato\freshTomato (82).png,3,21.530597966754364,54.75215253335747,46.390714286061936,193.3082465547814,186.85849362980161,125.29702613380958
split_dataset\train\FreshTomato\freshTomato (83).png,3,23.375770446510813,54.34368453820101,70.204640962142,174.23389656371992,162.0013632268113,127.40678681641783
split_dataset\train\FreshTomato\freshTomato (84).jpg,3,23.920807994789865,54.75568468611479,59.58268836948377,233.25253995477362,163.2943553284854,107.6110803591913
split_dataset\train\FreshTomato\freshTomato (84).png,3,21.750483777496207,53.98122672919965,52.42354258615637,198.66552102351437,162.33578071873382,85.03331770481624
split_dataset\train\FreshTomato\freshTomato (85).png,3,25.87835034978692,52.63082735021929,97.04931258697144,153.21117251007638,185.87354798606475,103.28073444945767
split_dataset\train\FreshTomato\freshTomato (87).jpg,3,24.808958570782167,50.97346739112138,78.80660232953926,156.13089900710276,158.11183661842767,164.6098383676671
split_dataset\train\FreshTomato\freshTomato (87).png,3,23.062834543497743,55.555240538886174,79.80563893345668,174.5467058731672,182.77837821301895,97.71551125912812
